Description,Description2
Rand per US Dollar,Weighted average of the banks' daily rates at approximately 10:30 am. Weights are based on the banks' foreign exchange transactions.

ValueDate,TheValue
The Value,4/8/2010 12:00:00 AM,7.3577
The Value,4/9/2010 12:00:00 AM,7.2376
The Value,4/12/2010 12:00:00 AM,7.2553
The Value,4/13/2010 12:00:00 AM,7.2886
The Value,4/14/2010 12:00:00 AM,7.2677
The Value,4/15/2010 12:00:00 AM,7.3413
The Value,4/16/2010 12:00:00 AM,7.3566
The Value,4/19/2010 12:00:00 AM,7.4364
The Value,4/20/2010 12:00:00 AM,7.4221
The Value,4/21/2010 12:00:00 AM,7.3773
The Value,4/22/2010 12:00:00 AM,7.4230
The Value,4/23/2010 12:00:00 AM,7.4733
The Value,4/26/2010 12:00:00 AM,7.3772
The Value,4/28/2010 12:00:00 AM,7.4876
The Value,4/29/2010 12:00:00 AM,7.3859
The Value,4/30/2010 12:00:00 AM,7.3263
The Value,5/3/2010 12:00:00 AM,7.3893
The Value,5/4/2010 12:00:00 AM,7.4435
The Value,5/5/2010 12:00:00 AM,7.5953
The Value,5/6/2010 12:00:00 AM,7.6436
The Value,5/7/2010 12:00:00 AM,7.7344
The Value,5/10/2010 12:00:00 AM,7.4455
The Value,5/11/2010 12:00:00 AM,7.5306
The Value,5/12/2010 12:00:00 AM,7.5076
The Value,5/13/2010 12:00:00 AM,7.4742
The Value,5/14/2010 12:00:00 AM,7.5243
The Value,5/17/2010 12:00:00 AM,7.5777
The Value,5/18/2010 12:00:00 AM,7.5170
The Value,5/19/2010 12:00:00 AM,7.6868
The Value,5/20/2010 12:00:00 AM,7.8225
The Value,5/21/2010 12:00:00 AM,7.9490
The Value,5/24/2010 12:00:00 AM,7.8523
The Value,5/25/2010 12:00:00 AM,7.9704
The Value,5/26/2010 12:00:00 AM,7.8314
The Value,5/27/2010 12:00:00 AM,7.6982
The Value,5/28/2010 12:00:00 AM,7.5425
The Value,5/31/2010 12:00:00 AM,7.6362
The Value,6/1/2010 12:00:00 AM,7.7503
The Value,6/2/2010 12:00:00 AM,7.7120
The Value,6/3/2010 12:00:00 AM,7.6072
The Value,6/4/2010 12:00:00 AM,7.6440
The Value,6/7/2010 12:00:00 AM,7.8197
The Value,6/8/2010 12:00:00 AM,7.7889
The Value,6/9/2010 12:00:00 AM,7.7212
The Value,6/10/2010 12:00:00 AM,7.7824
The Value,6/11/2010 12:00:00 AM,7.7091
The Value,6/14/2010 12:00:00 AM,7.6514
The Value,6/15/2010 12:00:00 AM,7.6888
The Value,6/17/2010 12:00:00 AM,7.6215
The Value,6/18/2010 12:00:00 AM,7.5465
The Value,6/21/2010 12:00:00 AM,7.4324
The Value,6/22/2010 12:00:00 AM,7.5228
The Value,6/23/2010 12:00:00 AM,7.5757
The Value,6/24/2010 12:00:00 AM,7.5698
The Value,6/25/2010 12:00:00 AM,7.6366
The Value,6/28/2010 12:00:00 AM,7.5400
The Value,6/29/2010 12:00:00 AM,7.6491
The Value,6/30/2010 12:00:00 AM,7.6492
The Value,7/1/2010 12:00:00 AM,7.6998
The Value,7/2/2010 12:00:00 AM,7.7008
The Value,7/5/2010 12:00:00 AM,7.7378
The Value,7/6/2010 12:00:00 AM,7.7110
The Value,7/7/2010 12:00:00 AM,7.6772
The Value,7/8/2010 12:00:00 AM,7.5980
The Value,7/9/2010 12:00:00 AM,7.5659
The Value,7/12/2010 12:00:00 AM,7.6119
The Value,7/13/2010 12:00:00 AM,7.6114
The Value,7/14/2010 12:00:00 AM,7.5297
The Value,7/15/2010 12:00:00 AM,7.5406
The Value,7/16/2010 12:00:00 AM,7.5620
The Value,7/19/2010 12:00:00 AM,7.6198
The Value,7/20/2010 12:00:00 AM,7.6014
The Value,7/21/2010 12:00:00 AM,7.5606
The Value,7/22/2010 12:00:00 AM,7.5623
The Value,7/23/2010 12:00:00 AM,7.4386
The Value,7/26/2010 12:00:00 AM,7.3998
The Value,7/27/2010 12:00:00 AM,7.3483
The Value,7/28/2010 12:00:00 AM,7.3566
The Value,7/29/2010 12:00:00 AM,7.2965
The Value,7/30/2010 12:00:00 AM,7.3477
The Value,8/2/2010 12:00:00 AM,7.2564
The Value,8/3/2010 12:00:00 AM,7.3183
The Value,8/4/2010 12:00:00 AM,7.3118
The Value,8/5/2010 12:00:00 AM,7.2815
The Value,8/6/2010 12:00:00 AM,7.2461
The Value,8/10/2010 12:00:00 AM,7.2278
The Value,8/11/2010 12:00:00 AM,7.2590
The Value,8/12/2010 12:00:00 AM,7.3082
The Value,8/13/2010 12:00:00 AM,7.2573
The Value,8/16/2010 12:00:00 AM,7.3164
The Value,8/17/2010 12:00:00 AM,7.2391
The Value,8/18/2010 12:00:00 AM,7.2818
The Value,8/19/2010 12:00:00 AM,7.2826
The Value,8/20/2010 12:00:00 AM,7.3024
The Value,8/23/2010 12:00:00 AM,7.2830
The Value,8/24/2010 12:00:00 AM,7.4004
The Value,8/25/2010 12:00:00 AM,7.3496
The Value,8/26/2010 12:00:00 AM,7.3213
The Value,8/27/2010 12:00:00 AM,7.3228
The Value,8/30/2010 12:00:00 AM,7.3065
The Value,8/31/2010 12:00:00 AM,7.3763
The Value,9/1/2010 12:00:00 AM,7.3826
The Value,9/2/2010 12:00:00 AM,7.2784
The Value,9/3/2010 12:00:00 AM,7.2191
The Value,9/6/2010 12:00:00 AM,7.1908
The Value,9/7/2010 12:00:00 AM,7.2662
The Value,9/8/2010 12:00:00 AM,7.2819
The Value,9/9/2010 12:00:00 AM,7.2306
The Value,9/10/2010 12:00:00 AM,7.1912
The Value,9/13/2010 12:00:00 AM,7.1448
The Value,9/14/2010 12:00:00 AM,7.1474
The Value,9/15/2010 12:00:00 AM,7.0994
The Value,9/16/2010 12:00:00 AM,7.1011
The Value,9/17/2010 12:00:00 AM,7.1276
The Value,9/20/2010 12:00:00 AM,7.1179
The Value,9/21/2010 12:00:00 AM,7.1076
The Value,9/22/2010 12:00:00 AM,7.0368
The Value,9/23/2010 12:00:00 AM,7.0584
The Value,9/27/2010 12:00:00 AM,7.0101
The Value,9/28/2010 12:00:00 AM,7.0276
The Value,9/29/2010 12:00:00 AM,6.9705
The Value,9/30/2010 12:00:00 AM,6.9621
The Value,10/1/2010 12:00:00 AM,6.9529
The Value,10/4/2010 12:00:00 AM,6.9581
The Value,10/5/2010 12:00:00 AM,6.9930
The Value,10/6/2010 12:00:00 AM,6.8853
The Value,10/7/2010 12:00:00 AM,6.8497
The Value,10/8/2010 12:00:00 AM,6.9308
The Value,10/11/2010 12:00:00 AM,6.8718
The Value,10/12/2010 12:00:00 AM,6.9039
The Value,10/13/2010 12:00:00 AM,6.8356
The Value,10/14/2010 12:00:00 AM,6.7780
The Value,10/15/2010 12:00:00 AM,6.8076
The Value,10/18/2010 12:00:00 AM,6.8919
The Value,10/19/2010 12:00:00 AM,6.9086
The Value,10/20/2010 12:00:00 AM,6.9508
The Value,10/21/2010 12:00:00 AM,6.9225
The Value,10/22/2010 12:00:00 AM,6.9614
The Value,10/25/2010 12:00:00 AM,6.8877
The Value,10/26/2010 12:00:00 AM,6.9037
The Value,10/27/2010 12:00:00 AM,7.0089
The Value,10/28/2010 12:00:00 AM,7.0575
The Value,10/29/2010 12:00:00 AM,7.0269
The Value,11/1/2010 12:00:00 AM,6.9661
The Value,11/2/2010 12:00:00 AM,6.9576
The Value,11/3/2010 12:00:00 AM,6.8809
The Value,11/4/2010 12:00:00 AM,6.8325
The Value,11/5/2010 12:00:00 AM,6.8028
The Value,11/8/2010 12:00:00 AM,6.8285
The Value,11/9/2010 12:00:00 AM,6.8711
The Value,11/10/2010 12:00:00 AM,6.8635
The Value,11/11/2010 12:00:00 AM,6.8709
The Value,11/12/2010 12:00:00 AM,7.0107
The Value,11/15/2010 12:00:00 AM,7.0062
The Value,11/16/2010 12:00:00 AM,6.9822
The Value,11/17/2010 12:00:00 AM,7.0677
The Value,11/18/2010 12:00:00 AM,6.9978
The Value,11/19/2010 12:00:00 AM,6.9527
The Value,11/22/2010 12:00:00 AM,6.9760
The Value,11/23/2010 12:00:00 AM,7.0563
The Value,11/24/2010 12:00:00 AM,7.0973
The Value,11/25/2010 12:00:00 AM,7.0560
The Value,11/26/2010 12:00:00 AM,7.0917
The Value,11/29/2010 12:00:00 AM,7.1185
The Value,11/30/2010 12:00:00 AM,7.1267
The Value,12/1/2010 12:00:00 AM,7.0517
The Value,12/2/2010 12:00:00 AM,6.9788
The Value,12/3/2010 12:00:00 AM,6.9293
The Value,12/6/2010 12:00:00 AM,6.8875
The Value,12/7/2010 12:00:00 AM,6.8865
The Value,12/8/2010 12:00:00 AM,6.9620
The Value,12/9/2010 12:00:00 AM,6.9026
The Value,12/10/2010 12:00:00 AM,6.8981
The Value,12/13/2010 12:00:00 AM,6.8520
The Value,12/14/2010 12:00:00 AM,6.8175
The Value,12/15/2010 12:00:00 AM,6.8424
The Value,12/17/2010 12:00:00 AM,6.8211
The Value,12/20/2010 12:00:00 AM,6.8614
The Value,12/21/2010 12:00:00 AM,6.8167
The Value,12/22/2010 12:00:00 AM,6.8016
The Value,12/23/2010 12:00:00 AM,6.7680
The Value,12/24/2010 12:00:00 AM,6.7407
The Value,12/28/2010 12:00:00 AM,6.7007
The Value,12/29/2010 12:00:00 AM,6.6908
The Value,12/30/2010 12:00:00 AM,6.6224
The Value,12/31/2010 12:00:00 AM,6.6224
The Value,1/3/2011 12:00:00 AM,6.6238
The Value,1/4/2011 12:00:00 AM,6.6558
The Value,1/5/2011 12:00:00 AM,6.7222
The Value,1/6/2011 12:00:00 AM,6.7305
The Value,1/7/2011 12:00:00 AM,6.8110
The Value,1/10/2011 12:00:00 AM,6.8380
The Value,1/11/2011 12:00:00 AM,6.8332
The Value,1/12/2011 12:00:00 AM,6.8330
The Value,1/13/2011 12:00:00 AM,6.8331
The Value,1/14/2011 12:00:00 AM,6.8268
The Value,1/17/2011 12:00:00 AM,6.9482
The Value,1/18/2011 12:00:00 AM,6.8519
The Value,1/19/2011 12:00:00 AM,6.8785
The Value,1/20/2011 12:00:00 AM,7.0159
The Value,1/21/2011 12:00:00 AM,7.0621
The Value,1/24/2011 12:00:00 AM,7.0743
The Value,1/25/2011 12:00:00 AM,7.0197
The Value,1/26/2011 12:00:00 AM,7.0863
The Value,1/27/2011 12:00:00 AM,7.0919
The Value,1/28/2011 12:00:00 AM,7.1002
The Value,1/31/2011 12:00:00 AM,7.1817
The Value,2/1/2011 12:00:00 AM,7.1477
The Value,2/2/2011 12:00:00 AM,7.1021
The Value,2/3/2011 12:00:00 AM,7.1705
The Value,2/4/2011 12:00:00 AM,7.2700
The Value,2/7/2011 12:00:00 AM,7.2498
The Value,2/8/2011 12:00:00 AM,7.2228
The Value,2/9/2011 12:00:00 AM,7.2164
The Value,2/10/2011 12:00:00 AM,7.2748
The Value,2/11/2011 12:00:00 AM,7.2853
The Value,2/14/2011 12:00:00 AM,7.2713
The Value,2/15/2011 12:00:00 AM,7.2952
The Value,2/16/2011 12:00:00 AM,7.3116
The Value,2/17/2011 12:00:00 AM,7.2195
The Value,2/18/2011 12:00:00 AM,7.1982
The Value,2/21/2011 12:00:00 AM,7.1349
The Value,2/22/2011 12:00:00 AM,7.2105
The Value,2/23/2011 12:00:00 AM,7.1257
The Value,2/24/2011 12:00:00 AM,7.1221
The Value,2/25/2011 12:00:00 AM,7.0260
The Value,2/28/2011 12:00:00 AM,6.9880
The Value,3/1/2011 12:00:00 AM,6.9409
The Value,3/2/2011 12:00:00 AM,6.9789
The Value,3/3/2011 12:00:00 AM,6.8674
The Value,3/4/2011 12:00:00 AM,6.8892
The Value,3/7/2011 12:00:00 AM,6.8834
The Value,3/8/2011 12:00:00 AM,6.8684
The Value,3/9/2011 12:00:00 AM,6.9114
The Value,3/10/2011 12:00:00 AM,6.8982
The Value,3/11/2011 12:00:00 AM,6.9125
The Value,3/14/2011 12:00:00 AM,6.8926
The Value,3/15/2011 12:00:00 AM,6.8756
The Value,3/16/2011 12:00:00 AM,6.9850
The Value,3/17/2011 12:00:00 AM,7.0777
The Value,3/18/2011 12:00:00 AM,7.0470
The Value,3/22/2011 12:00:00 AM,6.9031
The Value,3/23/2011 12:00:00 AM,6.9080
The Value,3/24/2011 12:00:00 AM,6.9302
The Value,3/25/2011 12:00:00 AM,6.8768
The Value,3/28/2011 12:00:00 AM,6.8772
The Value,3/29/2011 12:00:00 AM,6.8629
The Value,3/30/2011 12:00:00 AM,6.8347
The Value,3/31/2011 12:00:00 AM,6.7820
The Value,4/1/2011 12:00:00 AM,6.7665
The Value,4/4/2011 12:00:00 AM,6.7203
The Value,4/5/2011 12:00:00 AM,6.7378
The Value,4/6/2011 12:00:00 AM,6.6925
The Value,4/7/2011 12:00:00 AM,6.6872
The Value,4/8/2011 12:00:00 AM,6.6479
The Value,4/11/2011 12:00:00 AM,6.6517
The Value,4/12/2011 12:00:00 AM,6.6978
The Value,4/13/2011 12:00:00 AM,6.7404
The Value,4/14/2011 12:00:00 AM,6.7903
The Value,4/15/2011 12:00:00 AM,6.8468
The Value,4/18/2011 12:00:00 AM,6.8556
The Value,4/19/2011 12:00:00 AM,6.8464
The Value,4/20/2011 12:00:00 AM,6.7924
The Value,4/21/2011 12:00:00 AM,6.7663
The Value,4/26/2011 12:00:00 AM,6.7385
The Value,4/28/2011 12:00:00 AM,6.5962
The Value,4/29/2011 12:00:00 AM,6.6227
The Value,5/3/2011 12:00:00 AM,6.6532
The Value,5/4/2011 12:00:00 AM,6.6288
The Value,5/5/2011 12:00:00 AM,6.6576
The Value,5/6/2011 12:00:00 AM,6.7568
The Value,5/9/2011 12:00:00 AM,6.6628
The Value,5/10/2011 12:00:00 AM,6.7388
The Value,5/11/2011 12:00:00 AM,6.7680
The Value,5/12/2011 12:00:00 AM,6.9396
The Value,5/13/2011 12:00:00 AM,6.8971
The Value,5/16/2011 12:00:00 AM,7.0257
The Value,5/17/2011 12:00:00 AM,6.9963
The Value,5/19/2011 12:00:00 AM,6.9280
The Value,5/20/2011 12:00:00 AM,6.8817
The Value,5/23/2011 12:00:00 AM,7.0016
The Value,5/24/2011 12:00:00 AM,7.0008
The Value,5/25/2011 12:00:00 AM,7.0404
The Value,5/26/2011 12:00:00 AM,6.9719
The Value,5/27/2011 12:00:00 AM,6.9312
The Value,5/30/2011 12:00:00 AM,6.9016
The Value,5/31/2011 12:00:00 AM,6.8907
The Value,6/1/2011 12:00:00 AM,6.7821
The Value,6/2/2011 12:00:00 AM,6.7965
The Value,6/3/2011 12:00:00 AM,6.7183
The Value,6/6/2011 12:00:00 AM,6.7019
The Value,6/7/2011 12:00:00 AM,6.7434
The Value,6/8/2011 12:00:00 AM,6.7486
The Value,6/9/2011 12:00:00 AM,6.7113
The Value,6/10/2011 12:00:00 AM,6.7625
The Value,6/13/2011 12:00:00 AM,6.7759
The Value,6/14/2011 12:00:00 AM,6.7524
The Value,6/15/2011 12:00:00 AM,6.7878
The Value,6/17/2011 12:00:00 AM,6.8672
The Value,6/20/2011 12:00:00 AM,6.8219
The Value,6/21/2011 12:00:00 AM,6.7590
The Value,6/22/2011 12:00:00 AM,6.7287
The Value,6/23/2011 12:00:00 AM,6.8066
The Value,6/24/2011 12:00:00 AM,6.8913
The Value,6/27/2011 12:00:00 AM,6.9267
The Value,6/28/2011 12:00:00 AM,6.8596
The Value,6/29/2011 12:00:00 AM,6.8270
The Value,6/30/2011 12:00:00 AM,6.7791
The Value,7/1/2011 12:00:00 AM,6.7631
The Value,7/4/2011 12:00:00 AM,6.7174
The Value,7/5/2011 12:00:00 AM,6.7528
The Value,7/6/2011 12:00:00 AM,6.7537
The Value,7/7/2011 12:00:00 AM,6.7237
The Value,7/8/2011 12:00:00 AM,6.6917
The Value,7/11/2011 12:00:00 AM,6.7487
The Value,7/12/2011 12:00:00 AM,6.8991
The Value,7/13/2011 12:00:00 AM,6.8423
The Value,7/14/2011 12:00:00 AM,6.8604
The Value,7/15/2011 12:00:00 AM,6.9019
The Value,7/18/2011 12:00:00 AM,6.9460
The Value,7/19/2011 12:00:00 AM,6.9606
The Value,7/20/2011 12:00:00 AM,6.9114
The Value,7/21/2011 12:00:00 AM,6.8729
The Value,7/22/2011 12:00:00 AM,6.7559
The Value,7/25/2011 12:00:00 AM,6.8129
The Value,7/26/2011 12:00:00 AM,6.7080
The Value,7/27/2011 12:00:00 AM,6.6466
The Value,7/28/2011 12:00:00 AM,6.6425
The Value,7/29/2011 12:00:00 AM,6.7708
The Value,8/1/2011 12:00:00 AM,6.6771
The Value,8/2/2011 12:00:00 AM,6.7228
The Value,8/3/2011 12:00:00 AM,6.7808
The Value,8/4/2011 12:00:00 AM,6.7998
The Value,8/5/2011 12:00:00 AM,6.9480
The Value,8/8/2011 12:00:00 AM,6.9307
The Value,8/10/2011 12:00:00 AM,7.1558
The Value,8/11/2011 12:00:00 AM,7.1815
The Value,8/12/2011 12:00:00 AM,7.2318
The Value,8/15/2011 12:00:00 AM,7.1370
The Value,8/16/2011 12:00:00 AM,7.1646
The Value,8/17/2011 12:00:00 AM,7.1295
The Value,8/18/2011 12:00:00 AM,7.1260
The Value,8/19/2011 12:00:00 AM,7.2207
The Value,8/22/2011 12:00:00 AM,7.1971
The Value,8/23/2011 12:00:00 AM,7.1685
The Value,8/24/2011 12:00:00 AM,7.2109
The Value,8/25/2011 12:00:00 AM,7.2464
The Value,8/26/2011 12:00:00 AM,7.2105
The Value,8/29/2011 12:00:00 AM,7.0912
The Value,8/30/2011 12:00:00 AM,7.0575
The Value,8/31/2011 12:00:00 AM,7.0220
The Value,9/1/2011 12:00:00 AM,7.0067
The Value,9/2/2011 12:00:00 AM,7.0016
The Value,9/5/2011 12:00:00 AM,7.0805
The Value,9/6/2011 12:00:00 AM,7.0810
The Value,9/7/2011 12:00:00 AM,7.0930
The Value,9/8/2011 12:00:00 AM,7.1315
The Value,9/9/2011 12:00:00 AM,7.2444
The Value,9/12/2011 12:00:00 AM,7.3321
The Value,9/13/2011 12:00:00 AM,7.4272
The Value,9/14/2011 12:00:00 AM,7.3989
The Value,9/15/2011 12:00:00 AM,7.4081
The Value,9/16/2011 12:00:00 AM,7.4261
The Value,9/19/2011 12:00:00 AM,7.5486
The Value,9/20/2011 12:00:00 AM,7.6659
The Value,9/21/2011 12:00:00 AM,7.7977
The Value,9/22/2011 12:00:00 AM,8.1412
The Value,9/23/2011 12:00:00 AM,8.2825
The Value,9/26/2011 12:00:00 AM,8.1599
The Value,9/27/2011 12:00:00 AM,7.9481
The Value,9/28/2011 12:00:00 AM,7.8612
The Value,9/29/2011 12:00:00 AM,7.8728
The Value,9/30/2011 12:00:00 AM,8.0268
The Value,10/3/2011 12:00:00 AM,8.0783
The Value,10/4/2011 12:00:00 AM,8.2609
The Value,10/5/2011 12:00:00 AM,8.1359
The Value,10/6/2011 12:00:00 AM,7.9270
The Value,10/7/2011 12:00:00 AM,7.9464
The Value,10/10/2011 12:00:00 AM,7.8572
The Value,10/11/2011 12:00:00 AM,7.9217
The Value,10/12/2011 12:00:00 AM,7.8063
The Value,10/13/2011 12:00:00 AM,7.8589
The Value,10/14/2011 12:00:00 AM,7.8465
The Value,10/17/2011 12:00:00 AM,7.8026
The Value,10/18/2011 12:00:00 AM,8.0360
The Value,10/19/2011 12:00:00 AM,7.9980
The Value,10/20/2011 12:00:00 AM,8.0721
The Value,10/21/2011 12:00:00 AM,8.1913
The Value,10/24/2011 12:00:00 AM,8.0186
The Value,10/25/2011 12:00:00 AM,7.9143
The Value,10/26/2011 12:00:00 AM,7.9700
The Value,10/27/2011 12:00:00 AM,7.8408
The Value,10/28/2011 12:00:00 AM,7.6993
The Value,10/31/2011 12:00:00 AM,7.8180
The Value,11/1/2011 12:00:00 AM,8.0746
The Value,11/2/2011 12:00:00 AM,8.0053
The Value,11/3/2011 12:00:00 AM,8.0476
The Value,11/4/2011 12:00:00 AM,7.8702
The Value,11/7/2011 12:00:00 AM,7.9827
The Value,11/8/2011 12:00:00 AM,7.9401
The Value,11/9/2011 12:00:00 AM,7.9062
The Value,11/10/2011 12:00:00 AM,8.0327
The Value,11/11/2011 12:00:00 AM,7.9640
The Value,11/14/2011 12:00:00 AM,7.9100
The Value,11/15/2011 12:00:00 AM,8.0468
The Value,11/16/2011 12:00:00 AM,8.1689
The Value,11/17/2011 12:00:00 AM,8.1491
The Value,11/18/2011 12:00:00 AM,8.2205
The Value,11/21/2011 12:00:00 AM,8.2594
The Value,11/22/2011 12:00:00 AM,8.2783
The Value,11/23/2011 12:00:00 AM,8.4388
The Value,11/24/2011 12:00:00 AM,8.5423
The Value,11/25/2011 12:00:00 AM,8.5187
The Value,11/28/2011 12:00:00 AM,8.3998
The Value,11/29/2011 12:00:00 AM,8.3478
The Value,11/30/2011 12:00:00 AM,8.4278
The Value,12/1/2011 12:00:00 AM,8.1708
The Value,12/2/2011 12:00:00 AM,8.0872
The Value,12/5/2011 12:00:00 AM,8.0065
The Value,12/6/2011 12:00:00 AM,8.0703
The Value,12/7/2011 12:00:00 AM,7.9702
The Value,12/8/2011 12:00:00 AM,8.0633
The Value,12/9/2011 12:00:00 AM,8.2529
The Value,12/12/2011 12:00:00 AM,8.1606
The Value,12/13/2011 12:00:00 AM,8.2528
The Value,12/14/2011 12:00:00 AM,8.3294
The Value,12/15/2011 12:00:00 AM,8.3659
The Value,12/19/2011 12:00:00 AM,8.3672
The Value,12/20/2011 12:00:00 AM,8.3381
The Value,12/21/2011 12:00:00 AM,8.1128
The Value,12/22/2011 12:00:00 AM,8.1876
The Value,12/23/2011 12:00:00 AM,8.1730
The Value,12/28/2011 12:00:00 AM,8.1478
The Value,12/29/2011 12:00:00 AM,8.1578
The Value,12/30/2011 12:00:00 AM,8.1319
The Value,1/3/2012 12:00:00 AM,8.0562
The Value,1/4/2012 12:00:00 AM,8.0613
The Value,1/5/2012 12:00:00 AM,8.1800
The Value,1/6/2012 12:00:00 AM,8.1569
The Value,1/9/2012 12:00:00 AM,8.1594
The Value,1/10/2012 12:00:00 AM,8.1296
The Value,1/11/2012 12:00:00 AM,8.0979
The Value,1/12/2012 12:00:00 AM,8.0869
The Value,1/13/2012 12:00:00 AM,8.0373
The Value,1/16/2012 12:00:00 AM,8.1426
The Value,1/17/2012 12:00:00 AM,8.0194
The Value,1/18/2012 12:00:00 AM,8.0268
The Value,1/19/2012 12:00:00 AM,7.9819
The Value,1/20/2012 12:00:00 AM,7.9553
The Value,1/23/2012 12:00:00 AM,7.9409
The Value,1/24/2012 12:00:00 AM,7.9826
The Value,1/25/2012 12:00:00 AM,7.9383
The Value,1/26/2012 12:00:00 AM,7.8639
The Value,1/27/2012 12:00:00 AM,7.8113
The Value,1/30/2012 12:00:00 AM,7.8252
The Value,1/31/2012 12:00:00 AM,7.8034
The Value,2/1/2012 12:00:00 AM,7.8030
The Value,2/2/2012 12:00:00 AM,7.6942
The Value,2/3/2012 12:00:00 AM,7.6606
The Value,2/6/2012 12:00:00 AM,7.5877
The Value,2/7/2012 12:00:00 AM,7.5481
The Value,2/8/2012 12:00:00 AM,7.5300
The Value,2/9/2012 12:00:00 AM,7.5778
The Value,2/10/2012 12:00:00 AM,7.6641
The Value,2/13/2012 12:00:00 AM,7.6489
The Value,2/14/2012 12:00:00 AM,7.7270
The Value,2/15/2012 12:00:00 AM,7.6929
The Value,2/16/2012 12:00:00 AM,7.8105
The Value,2/17/2012 12:00:00 AM,7.7709
The Value,2/20/2012 12:00:00 AM,7.6904
The Value,2/21/2012 12:00:00 AM,7.6941
The Value,2/22/2012 12:00:00 AM,7.7313
The Value,2/23/2012 12:00:00 AM,7.6858
The Value,2/24/2012 12:00:00 AM,7.6305
The Value,2/27/2012 12:00:00 AM,7.6377
The Value,2/28/2012 12:00:00 AM,7.5172
The Value,2/29/2012 12:00:00 AM,7.4777
The Value,3/1/2012 12:00:00 AM,7.4914
The Value,3/2/2012 12:00:00 AM,7.4877
The Value,3/5/2012 12:00:00 AM,7.5536
The Value,3/6/2012 12:00:00 AM,7.6069
The Value,3/7/2012 12:00:00 AM,7.6381
The Value,3/8/2012 12:00:00 AM,7.5622
The Value,3/9/2012 12:00:00 AM,7.5077
The Value,3/12/2012 12:00:00 AM,7.5885
The Value,3/13/2012 12:00:00 AM,7.5444
The Value,3/14/2012 12:00:00 AM,7.5580
The Value,3/15/2012 12:00:00 AM,7.6718
The Value,3/16/2012 12:00:00 AM,7.6369
The Value,3/19/2012 12:00:00 AM,7.5822
The Value,3/20/2012 12:00:00 AM,7.5898
The Value,3/22/2012 12:00:00 AM,7.6862
The Value,3/23/2012 12:00:00 AM,7.6826
The Value,3/26/2012 12:00:00 AM,7.6898
The Value,3/27/2012 12:00:00 AM,7.5789
The Value,3/28/2012 12:00:00 AM,7.6070
The Value,3/29/2012 12:00:00 AM,7.6617
The Value,3/30/2012 12:00:00 AM,7.6820
The Value,4/2/2012 12:00:00 AM,7.6268
The Value,4/3/2012 12:00:00 AM,7.6490
The Value,4/4/2012 12:00:00 AM,7.7705
The Value,4/5/2012 12:00:00 AM,7.8233
The Value,4/10/2012 12:00:00 AM,7.9109
The Value,4/11/2012 12:00:00 AM,8.0295
The Value,4/12/2012 12:00:00 AM,7.9424
The Value,4/13/2012 12:00:00 AM,7.9270
The Value,4/16/2012 12:00:00 AM,8.0040
The Value,4/17/2012 12:00:00 AM,7.9102
The Value,4/18/2012 12:00:00 AM,7.8002
The Value,4/19/2012 12:00:00 AM,7.8108
The Value,4/20/2012 12:00:00 AM,7.8073
The Value,4/23/2012 12:00:00 AM,7.8398
The Value,4/24/2012 12:00:00 AM,7.8225
The Value,4/25/2012 12:00:00 AM,7.7624
The Value,4/26/2012 12:00:00 AM,7.7413
The Value,4/30/2012 12:00:00 AM,7.7422
The Value,5/2/2012 12:00:00 AM,7.7423
The Value,5/3/2012 12:00:00 AM,7.7314
The Value,5/4/2012 12:00:00 AM,7.7471
The Value,5/7/2012 12:00:00 AM,7.8375
The Value,5/8/2012 12:00:00 AM,7.8505
The Value,5/9/2012 12:00:00 AM,7.9423
The Value,5/10/2012 12:00:00 AM,8.0286
The Value,5/11/2012 12:00:00 AM,8.0866
The Value,5/14/2012 12:00:00 AM,8.1914
The Value,5/15/2012 12:00:00 AM,8.1688
The Value,5/16/2012 12:00:00 AM,8.3335
The Value,5/17/2012 12:00:00 AM,8.2855
The Value,5/18/2012 12:00:00 AM,8.3524
The Value,5/21/2012 12:00:00 AM,8.2708
The Value,5/22/2012 12:00:00 AM,8.2393
The Value,5/23/2012 12:00:00 AM,8.4099
The Value,5/24/2012 12:00:00 AM,8.4101
The Value,5/25/2012 12:00:00 AM,8.3225
The Value,5/28/2012 12:00:00 AM,8.3210
The Value,5/29/2012 12:00:00 AM,8.3156
The Value,5/30/2012 12:00:00 AM,8.4055
The Value,5/31/2012 12:00:00 AM,8.5206
The Value,6/1/2012 12:00:00 AM,8.5671
The Value,6/4/2012 12:00:00 AM,8.5909
The Value,6/5/2012 12:00:00 AM,8.5025
The Value,6/6/2012 12:00:00 AM,8.3968
The Value,6/7/2012 12:00:00 AM,8.3191
The Value,6/8/2012 12:00:00 AM,8.4913
The Value,6/11/2012 12:00:00 AM,8.2913
The Value,6/12/2012 12:00:00 AM,8.4368
The Value,6/13/2012 12:00:00 AM,8.3787
The Value,6/14/2012 12:00:00 AM,8.4151
The Value,6/15/2012 12:00:00 AM,8.3724
The Value,6/18/2012 12:00:00 AM,8.3219
The Value,6/19/2012 12:00:00 AM,8.3134
The Value,6/20/2012 12:00:00 AM,8.2201
The Value,6/21/2012 12:00:00 AM,8.2616
The Value,6/22/2012 12:00:00 AM,8.3833
The Value,6/25/2012 12:00:00 AM,8.4485
The Value,6/26/2012 12:00:00 AM,8.4574
The Value,6/27/2012 12:00:00 AM,8.4262
